state,dist,IDSet
TAMIL NADU,Ariyalur,"['TN/2018/0187173', 'TN/2018/0198230', 'AS/2018/0217587', 'MH/2019/0242493', 'KA/2017/0168465', 'TN/2019/0241236', 'UP/2018/0197056', 'TN/2018/0218374', 'KL/2021/0276200', 'TN/2017/0157794', 'PB/2020/0253839', 'MH/2018/0198635', 'TN/2020/0263595', 'TN/2017/0118549', 'TN/2009/0009794', 'DL/2015/0091689', 'TN/2018/0202520', 'TN/2017/0159470', 'TN/2018/0197848', 'TN/2017/0171491', 'TN/2018/0201609', 'TN/2017/0151858', 'TN/2018/0186822', 'AP/2017/0119729', 'DL/2018/0185214', 'TN/2017/0170062', 'TN/2018/0197516', 'TN/2017/0165941', 'TN/2018/0185186', 'TN/2017/0173866', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'TN/2020/0252660', 'TN/2019/0232590', 'TN/2018/0217913', 'TN/2017/0156878', 'AP/2020/0262267', 'TN/2013/0062612', 'TN/2020/0251630', 'TN/2018/0210118']"
TAMIL NADU,Karur,"['TN/2017/0171476', 'KL/2021/0276200', 'TN/2020/0263595', 'TN/2017/0118549', 'TN/2018/0216413', 'TN/2009/0009794', 'DL/2015/0091689', 'TN/2017/0171891', 'TN/2020/0262880', 'TN/2018/0186822', 'AP/2017/0119729', 'DL/2018/0185214', 'TN/2020/0251240', 'TN/2017/0159371', 'MH/2019/0224949', 'WB/2018/0205339', 'TN/2018/0197516', 'TN/2018/0217299', 'UP/2018/0212972', 'DL/2016/0103631', 'TN/2018/0186151', 'MP/2017/0160029', 'KL/2016/0108560', 'TN/2016/0111485', 'TN/2018/0191796', 'TN/2020/0252660', 'TN/2019/0232590', 'TN/2018/0217913', 'TN/2017/0175229', 'TN/2017/0174647', 'TN/2009/0014451', 'AP/2020/0262267', 'TN/2020/0255874']"
TAMIL NADU,Tiruvannamalai,"['TN/2018/0187848', 'TN/2018/0182182', 'TN/2019/0241236', 'UP/2018/0197056', 'TN/2018/0218374', 'TN/2018/0219998', 'TN/2017/0150356', 'TN/2020/0259493', 'TN/2020/0263595', 'TN/2017/0118549', 'TN/2019/0224871', 'TN/2009/0009794', 'DL/2015/0091689', 'TN/2019/0232444', 'TN/2016/0106858', 'TN/2017/0162664', 'DL/2020/0254662', 'UP/2020/0250635', 'TN/2017/0166921', 'TN/2018/0186822', 'AP/2017/0119729', 'DL/2018/0185214', 'TN/2018/0203642', 'TN/2017/0169560', 'TN/2019/0223097', 'TN/2018/0192774', 'TN/2018/0197516', 'TN/2017/0168914', 'TN/2018/0221229', 'MP/2016/0111227', 'TN/2016/0112324', 'DL/2016/0108709', 'TN/2018/0199625', 'WB/2018/0182990', 'TN/2018/0184267', 'KL/2020/0269300', 'TN/2018/0185186', 'KL/2021/0278991', 'RJ/2017/0179629', 'DL/2016/0103631', 'TN/2017/0181085', 'TN/2021/0273306', 'KL/2016/0108560', 'TN/2016/0111485', 'TN/2017/0167426', 'TN/2020/0261002', 'TN/2019/0238488', 'TN/2018/0194002', 'TN/2020/0252660', 'TN/2021/0279114', 'TN/2018/0217913', 'TN/2018/0195756', 'TN/2017/0179105', 'DL/2020/0254360', 'TN/2020/0249539', 'TN/2017/0156878', 'TN/2011/0043456', 'TN/2020/0262395', 'AP/2020/0262267', 'TN/2018/0193417', 'MP/2021/0273014', 'TN/2017/0168187', 'DL/2019/0241951', 'TN/2018/0201615', 'TN/2021/0272225', 'DL/2018/0203724', 'TN/2018/0210118', 'TN/2017/0151871', 'TN/2018/0187889', 'TN/2018/0198605', 'KA/2019/0229988']"
TAMIL NADU,Krishnagiri,"['TN/2018/0187848', 'TN/2019/0241236', 'UP/2018/0197056', 'TN/2018/0218374', 'TN/2017/0150356', 'TN/2020/0263595', 'KA/2021/0280859', 'TN/2017/0118549', 'TN/2009/0009794', 'DL/2015/0091689', 'TN/2018/0208488', 'TN/2016/0104085', 'TN/2017/0160008', 'TN/2018/0186822', 'AP/2017/0119729', 'DL/2018/0185214', 'TN/2017/0180421', 'TN/2018/0192774', 'TN/2020/0271454', 'TN/2018/0197516', 'TN/2016/0110393', 'OR/2018/0209772', 'TN/2016/0110561', 'GJ/2017/0156688', 'KA/2018/0215783', 'DL/2016/0103631', 'TN/2017/0181085', 'KL/2016/0108560', 'TN/2016/0111485', 'TN/2017/0167426', 'KA/2015/0090531', 'TN/2020/0261002', 'TN/2017/0169131', 'TN/2017/0155595', 'TN/2020/0252660', 'TN/2021/0279114', 'TN/2018/0217913', 'TN/2018/0214556', 'PY/2018/0205283', 'TN/2017/0115021', 'TN/2017/0156878', 'AP/2020/0262267', 'TN/2017/0168187', 'DL/2019/0241951', 'TN/2018/0210118', 'TN/2019/0231469', 'TN/2018/0198605', 'KA/2019/0229988', 'TN/2017/0170380']"
TAMIL NADU,The Nilgiris,"['TN/2018/0198230', 'AS/2018/0217587', 'MH/2019/0242493', 'KA/2017/0168465', 'TN/2019/0241236', 'UP/2018/0197056', 'TN/2018/0218374', 'TN/2017/0168316', 'TN/2018/0199536', 'TN/2017/0150356', 'TN/2020/0263595', 'TN/2017/0118549', 'TN/2009/0009794', 'KL/2016/0102937', 'DL/2015/0091689', 'TN/2018/0217994', 'OR/2018/0184387', 'TN/2018/0196309', 'CG/2018/0207287', 'MH/2021/0273684', 'TN/2018/0186822', 'AP/2017/0119729', 'DL/2018/0185214', 'TN/2018/0197516', 'DL/2018/0208886', 'WB/2017/0153712', 'TN/2020/0255546', 'TN/2018/0197826', 'TN/2016/0110561', 'GJ/2017/0156688', 'DL/2016/0103631', 'KL/2016/0108560', 'TN/2016/0111485', 'TN/2017/0168772', 'GJ/2018/0198102', 'TN/2016/0102557', 'TN/2020/0252660', 'TN/2020/0261668', 'TN/2018/0217913', 'TN/2017/0175229', 'AP/2020/0262267', 'TN/2018/0205344']"
TAMIL NADU,Viluppuram,"['TN/2019/0241236', 'UP/2018/0197056', 'TN/2018/0218374', 'TN/2020/0257641', 'TN/2017/0157794', 'PB/2020/0253839', 'MH/2018/0198635', 'TN/2018/0219998', 'TN/2017/0166926', 'TN/2017/0150356', 'TN/2020/0263595', 'TN/2017/0118549', 'TN/2018/0194498', 'TN/2009/0009794', 'DL/2015/0091689', 'TN/2019/0232444', 'TN/2020/0268480', 'TN/2017/0156839', 'PY/2009/0007642', 'TN/2017/0180501', 'TN/2018/0186822', 'AP/2017/0119729', 'DL/2018/0185214', 'TN/2018/0187037', 'TN/2019/0223645', 'TN/2017/0151836', 'TN/2018/0203642', 'TN/2016/0113472', 'TN/2017/0169560', 'TN/2018/0192774', 'TN/2016/0107297', 'TN/2018/0197516', 'TN/2017/0171228', 'TN/2016/0112324', 'DL/2016/0108709', 'TN/2017/0171361', 'TN/2018/0185186', 'DL/2016/0103631', 'TN/2017/0181085', 'KL/2016/0108560', 'TN/2016/0111485', 'TN/2017/0167426', 'TN/2020/0261002', 'TN/2021/0278244', 'TN/2019/0243086', 'TN/2020/0252660', 'TN/2021/0279114', 'TN/2017/0179105', 'DL/2020/0254360', 'TN/2017/0156878', 'PY/2009/0004815', 'TN/2018/0189313', 'TN/2020/0262395', 'AP/2020/0262267', 'TN/2018/0193417', 'MP/2021/0273014', 'TN/2018/0210118', 'TN/2020/0260818', 'TN/2016/0112425', 'TN/2018/0198605', 'KA/2019/0229988']"
UTTAR PRADESH,Varanasi,"['UP/2017/0181216', 'UP/2020/0262831', 'UP/2011/0045804', 'UP/2009/0018556', 'DL/2017/0116954', 'UP/2018/0207219', 'UP/2018/0192177', 'UP/2018/0216102', 'UP/2020/0254825', 'UP/2018/0184384', 'UP/2017/0161472', 'UP/2017/0114905', 'UP/2019/0246429', 'UP/2018/0214144', 'UP/2009/0023100', 'UP/2020/0263435', 'MH/2019/0237651', 'BR/2021/0276438', 'DL/2018/0221520', 'MP/2010/0030527', 'UP/2018/0205497', 'UP/2017/0159499', 'UP/2020/0262830', 'JH/2009/0020159', 'UP/2017/0178529', 'UP/2019/0227012', 'UP/2016/0103539', 'GJ/2018/0189536', 'UP/2017/0170682', 'UP/2009/0014140', 'UP/2014/0083910', 'UP/2017/0157964', 'DL/2020/0261083', 'MH/2020/0250809', 'UP/2017/0169620', 'MH/2019/0234946', 'UP/2019/0241112', 'UP/2016/0103535', 'UP/2018/0204920', 'KA/2017/0171186', 'UP/2017/0179449', 'UP/2020/0250362', 'RJ/2020/0257541', 'UP/2017/0161586', 'KL/2018/0214983', 'UP/2018/0196761', 'UP/2018/0219627', 'UP/2018/0190723', 'UP/2018/0185827', 'WB/2016/0105647', 'MH/2019/0242228', 'UP/2017/0174887', 'UP/2012/0052849', 'UP/2018/0203446', 'UP/2019/0238264', 'UP/2017/0168680', 'AP/2017/0175690', 'UP/2020/0263930', 'UP/2017/0116268', 'UP/2020/0271761', 'UP/2012/0054249', 'GJ/2017/0119103', 'DL/2015/0091689', 'UP/2017/0152438', 'UP/2017/0162908', 'UP/2019/0230220', 'MH/2018/0212405', 'UP/2017/0156378', 'UP/2017/0120045', 'DL/2017/0165212', 'UP/2020/0259104', 'UP/2017/0177177', 'UP/2017/0174195', 'UP/2013/0058860', 'UP/2020/0271126', 'UP/2017/0120490', 'UP/2018/0203489', 'UP/2019/0230258', 'UP/2015/0092729', 'UP/2019/0229233', 'UP/2017/0159703', 'MH/2018/0222410', 'UP/2020/0252690', 'UP/2021/0277821', 'DL/2016/0110668', 'UP/2019/0239587', 'UA/2017/0165630', 'UP/2018/0212188', 'UP/2012/0053934', 'DL/2019/0245842', 'UP/2019/0234020', 'UP/2019/0229471', 'UP/2017/0120478', 'DL/2018/0207833', 'DL/2017/0117170', 'AP/2017/0119729', 'DL/2018/0185214', 'UP/2017/0176947', 'UP/2015/0093799', 'UP/2018/0217021', 'UP/2016/0112853', 'UP/2016/0099575', 'MH/2019/0226801', 'UP/2018/0220581', 'UP/2017/0154047', 'TR/2014/0073356', 'UP/2016/0113661', 'UP/2020/0265255', 'UP/2017/0174199', 'UP/2017/0175569', 'GJ/2021/0277450', 'UP/2017/0117534', 'WB/2018/0199555', 'UP/2019/0244122', 'DL/2018/0190930', 'UP/2020/0255946', 'UP/2017/0116736', 'UP/2018/0188624', 'UP/2017/0166868', 'UP/2016/0098150', 'UP/2009/0022630', 'UP/2017/0171237', 'UP/2019/0233970', 'MH/2018/0197961', 'UP/2019/0231216', 'UP/2018/0195098', 'RJ/2009/0002796', 'UP/2019/0240460', 'UP/2017/0153715', 'JH/2009/0007521', 'UP/2019/0240162', 'UP/2016/0104563', 'UP/2019/0239672', 'DL/2019/0223940', 'UP/2020/0258835', 'AP/2016/0106710', 'MH/2018/0213364', 'UP/2016/0108374', 'TN/2018/0189752', 'UP/2016/0106111', 'DL/2019/0241555', 'JH/2020/0257737', 'BR/2016/0099093', 'WB/2018/0210920', 'DL/2021/0275999', 'UP/2018/0184586', 'UP/2017/0118399', 'AP/2017/0170868', 'UP/2017/0163303', 'UP/2019/0232672', 'BR/2019/0237566', 'UP/2018/0214067', 'UP/2017/0116976', 'UP/2018/0211326', 'UP/2020/0252192', 'UP/2010/0025354', 'UP/2018/0211587', 'UP/2016/0105147', 'UP/2019/0229464', 'DL/2018/0184868', 'UP/2020/0268941', 'UP/2020/0262826', 'UP/2017/0156697', 'UA/2018/0184997', 'HP/2014/0072787', 'TN/2017/0172450', 'DL/2021/0276575', 'UP/2017/0154079', 'DL/2016/0103631', 'UP/2018/0184467', 'MP/2017/0116203', 'UP/2019/0222693', 'UP/2016/0099778', 'GJ/2018/0206929', 'UP/2018/0210494', 'KL/2016/0108560', 'DL/2017/0118174', 'TN/2016/0111485', 'UP/2017/0166515', 'UP/2015/0091539', 'UP/2018/0192315', 'UP/2020/0251956', 'MP/2018/0201429', 'UP/2020/0255144', 'UP/2016/0097342', 'UP/2016/0100732', 'UP/2018/0199390', 'UP/2017/0169291', 'UP/2017/0158627', 'UP/2019/0231096', 'UP/2017/0161748', 'UP/2018/0190011', 'UP/2019/0235665', 'UP/2018/0191565', 'UP/2017/0164182', 'UP/2018/0198657', 'UP/2019/0236048', 'WB/2012/0050797', 'DL/2018/0198578', 'UP/2013/0061078', 'RJ/2020/0264814', 'UP/2020/0253047', 'PB/2017/0118240', 'BR/2009/0018544', 'GJ/2020/0261921', 'UP/2019/0239690', 'WB/2019/0224743', 'TN/2018/0212650', 'UP/2018/0196552', 'UP/2019/0235123', 'UP/2018/0189179', 'UP/2018/0193647', 'UP/2017/0160203', 'UP/2018/0187051', 'DL/2016/0096857', 'UP/2018/0213666', 'UP/2009/0013778', 'UP/2017/0156052', 'HR/2018/0207807', 'UP/2019/0223291', 'MH/2017/0179802', 'UP/2018/0191057', 'UP/2020/0268202', 'UP/2017/0168222', 'DL/2020/0255106', 'UP/2019/0242477', 'KA/2017/0164809', 'TS/2018/0219805', 'UP/2019/0241041', 'UP/2020/0249630', 'UP/2017/0176365', 'UP/2020/0260385', 'UP/2019/0247544', 'UP/2018/0195660', 'UA/2020/0262280', 'UP/2019/0246770', 'UP/2017/0120444', 'UP/2018/0201141', 'AS/2020/0257694', 'UP/2021/0276514', 'UP/2009/0016347', 'UP/2018/0186051', 'UP/2016/0103744', 'UP/2017/0180010', 'GJ/2018/0219476', 'UP/2020/0249207', 'WB/2010/0028202', 'DL/2020/0269014', 'UP/2019/0230239', 'UP/2019/0237908', 'UP/2018/0192587', 'UP/2017/0173451', 'UP/2019/0228431', 'MN/2019/0235553', 'UP/2017/0159610', 'TN/2017/0153434', 'DL/2019/0227729', 'UP/2017/0116951', 'MH/2019/0240286', 'DL/2009/0012108', 'UP/2020/0250209', 'UP/2018/0194399', 'UP/2017/0160542', 'UP/2018/0219446', 'UP/2020/0256661', 'UP/2018/0201527', 'UA/2017/0154092']"
UTTAR PRADESH,Saharanpur,"['UP/2020/0258745', 'UP/2020/0262831', 'UP/2017/0154453', 'UP/2011/0045804', 'UA/2009/0003966', 'DL/2017/0116954', 'UP/2018/0207219', 'UP/2017/0161472', 'UP/2019/0246429', 'UP/2009/0023100', 'UP/2020/0263435', 'MH/2019/0237651', 'UA/2016/0110715', 'UP/2017/0164169', 'DL/2018/0198851', 'MP/2010/0030527', 'UP/2019/0227012', 'UP/2009/0014140', 'UP/2018/0195151', 'DL/2019/0226700', 'UP/2019/0241112', 'UP/2016/0103535', 'UP/2018/0204920', 'KA/2017/0171186', 'UP/2017/0161586', 'KL/2018/0214983', 'UP/2012/0052849', 'UP/2018/0203446', 'UP/2017/0168680', 'UP/2020/0263930', 'UP/2018/0215952', 'UP/2017/0116268', 'UP/2017/0154371', 'DL/2015/0091689', 'UP/2020/0258338', 'DL/2020/0253026', 'UP/2020/0262597', 'JH/2020/0271625', 'TS/2019/0246081', 'UP/2013/0058860', 'UP/2020/0271126', 'UP/2019/0225293', 'TS/2018/0222240', 'UP/2015/0092729', 'UP/2017/0159703', 'MH/2018/0222410', 'UP/2020/0259934', 'UP/2019/0239587', 'UP/2018/0215488', 'HR/2017/0116511', 'DL/2017/0157540', 'DL/2018/0197608', 'UP/2021/0276108', 'UP/2019/0229471', 'UP/2016/0113846', 'AP/2017/0119729', 'DL/2018/0185214', 'UP/2015/0093799', 'UP/2020/0262593', 'BR/2017/0175505', 'UP/2020/0255946', 'UP/2018/0212583', 'UP/2013/0066483', 'UP/2017/0116736', 'UP/2017/0177516', 'UP/2018/0184201', 'UP/2018/0188624', 'MH/2019/0234115', 'UP/2016/0098150', 'UP/2019/0247288', 'UP/2019/0224389', 'UP/2019/0233970', 'MH/2018/0197961', 'UP/2020/0271680', 'UP/2018/0195098', 'RJ/2009/0002796', 'HR/2018/0188070', 'AS/2019/0236348', 'UP/2019/0239672', 'UA/2017/0157915', 'MH/2020/0262191', 'UP/2018/0196403', 'UP/2016/0106111', 'DL/2019/0241555', 'BR/2016/0099093', 'WB/2018/0210920', 'UP/2018/0214862', 'UP/2019/0228748', 'UP/2018/0184586', 'UP/2018/0187066', 'PB/2017/0165476', 'BR/2019/0237566', 'UP/2018/0214067', 'UP/2017/0116976', 'UP/2018/0195541', 'MH/2020/0264397', 'UA/2019/0225598', 'UA/2020/0271080', 'UP/2021/0273655', 'UP/2011/0039564', 'UP/2019/0229464', 'DL/2018/0184868', 'UP/2018/0186757', 'UP/2020/0262826', 'DL/2016/0103631', 'DL/2019/0238604', 'UP/2019/0222693', 'UA/2015/0086453', 'KL/2016/0108560', 'TN/2016/0111485', 'UP/2015/0091539', 'UP/2018/0192315', 'UP/2020/0251956', 'MP/2018/0201429', 'UP/2016/0097342', 'UP/2017/0169291', 'UP/2018/0183757', 'UP/2019/0248605', 'HR/2019/0237904', 'TS/2019/0245804', 'UP/2019/0235665', 'UP/2018/0191565', 'UP/2017/0173100', 'UP/2010/0032178', 'UP/2019/0224376', 'UP/2017/0156558', 'WB/2017/0153889', 'WB/2017/0156893', 'WB/2012/0050797', 'UP/2013/0061078', 'DL/2020/0261735', 'UP/2020/0253047', 'UP/2016/0108285', 'MH/2018/0191984', 'MH/2020/0255326', 'KL/2018/0199801', 'PB/2017/0118240', 'BR/2009/0018544', 'UP/2017/0157198', 'MP/2019/0229109', 'UP/2019/0229562', 'UP/2017/0163604', 'UP/2018/0187051', 'DL/2016/0096857', 'UP/2018/0204233', 'UP/2018/0213666', 'UP/2018/0220835', 'DL/2017/0178240', 'TN/2018/0183218', 'MP/2019/0226623', 'UP/2019/0225422', 'UP/2018/0215611', 'UP/2019/0239156', 'HR/2021/0276574', 'RJ/2020/0257162', 'UP/2019/0242477', 'KA/2017/0164809', 'TS/2018/0219805', 'UP/2019/0243879', 'UA/2020/0253166', 'TN/2018/0214577', 'UP/2020/0260385', 'UP/2019/0247544', 'UP/2019/0228371', 'UP/2019/0246770', 'UP/2021/0276514', 'UP/2017/0155077', 'UP/2018/0200269', 'UP/2015/0091139', 'TN/2018/0187455', 'UP/2019/0237908', 'DL/2018/0205995', 'UP/2018/0192587', 'UP/2017/0173451', 'UP/2021/0273725', 'DL/2019/0227729', 'UP/2013/0061160', 'UP/2020/0250209', 'UP/2018/0194399', 'DL/2019/0228450']"
UTTAR PRADESH,Meerut,"['DL/2019/0245910', 'UP/2020/0262831', 'UP/2017/0154453', 'UP/2017/0152852', 'DL/2017/0161832', 'UP/2011/0045804', 'UA/2009/0003966', 'UP/2018/0207219', 'UP/2017/0158121', 'DL/2017/0159816', 'UP/2017/0161472', 'UP/2019/0246429', 'UP/2009/0023100', 'UP/2020/0263435', 'MH/2019/0237651', 'UP/2019/0234210', 'BR/2021/0276438', 'DL/2018/0221520', 'UP/2017/0164169', 'DL/2018/0198851', 'MP/2010/0030527', 'DL/2018/0203226', 'UP/2019/0227012', 'UP/2009/0014140', 'UP/2020/0262835', 'UP/2018/0195151', 'DL/2019/0230219', 'UP/2019/0241112', 'UP/2016/0103535', 'UP/2020/0255670', 'DL/2020/0255737', 'UP/2018/0204920', 'KA/2017/0171186', 'UP/2020/0251587', 'DL/2018/0216883', 'RJ/2016/0104291', 'UP/2016/0099436', 'UP/2017/0161586', 'KL/2018/0214983', 'UP/2018/0185827', 'UP/2012/0052849', 'UP/2020/0249783', 'UP/2018/0203446', 'UP/2017/0168680', 'DL/2019/0239073', 'UP/2020/0263930', 'UP/2018/0215952', 'UP/2017/0116268', 'DL/2015/0091689', 'DL/2020/0253026', 'UP/2020/0262597', 'JH/2020/0271625', 'TS/2019/0246081', 'UP/2013/0058860', 'UP/2020/0271126', 'UP/2018/0188344', 'KA/2018/0201947', 'UP/2019/0223173', 'UP/2015/0092729', 'UP/2020/0252623', 'UP/2019/0229233', 'UP/2017/0159703', 'MH/2018/0222410', 'UP/2020/0259934', 'DL/2016/0110668', 'UP/2019/0239587', 'UP/2018/0215488', 'HR/2017/0116511', 'UP/2021/0276108', 'UP/2019/0229471', 'UP/2017/0156785', 'WB/2017/0119133', 'UP/2016/0113846', 'AP/2017/0119729', 'DL/2018/0185214', 'UP/2015/0093799', 'UP/2017/0154047', 'TR/2014/0073356', 'UP/2020/0265070', 'DL/2019/0246206', 'DL/2018/0191205', 'TN/2017/0159890', 'DL/2019/0236109', 'UP/2018/0222228', 'RJ/2020/0268463', 'UP/2020/0255946', 'UP/2018/0212583', 'UP/2013/0066483', 'UP/2017/0116736', 'UP/2018/0184201', 'UP/2018/0188624', 'UP/2016/0098150', 'UP/2016/0105355', 'UP/2019/0247288', 'UP/2019/0233970', 'MH/2018/0197961', 'UP/2020/0271680', 'UP/2018/0195098', 'RJ/2009/0002796', 'UP/2017/0152718', 'UP/2019/0239672', 'DL/2019/0223940', 'UP/2016/0106111', 'DL/2019/0241555', 'BR/2016/0099093', 'WB/2018/0210920', 'UP/2018/0214862', 'UP/2019/0237422', 'UP/2018/0184586', 'BR/2019/0237566', 'UP/2018/0214067', 'UP/2017/0116976', 'UP/2018/0211793', 'UP/2011/0039564', 'UP/2019/0229464', 'DL/2018/0184868', 'UP/2020/0262826', 'DL/2016/0103631', 'UP/2019/0233713', 'MH/2021/0273414', 'DL/2019/0238604', 'UP/2019/0222693', 'UA/2015/0086453', 'KL/2016/0108560', 'DL/2021/0275417', 'TN/2016/0111485', 'DL/2020/0262596', 'UP/2015/0091539', 'UP/2018/0192315', 'UP/2020/0251956', 'MP/2018/0201429', 'UP/2016/0097342', 'UP/2017/0169291', 'UP/2019/0235665', 'UP/2018/0191565', 'UP/2017/0156558', 'WB/2017/0153889', 'WB/2017/0156893', 'UP/2013/0061078', 'DL/2019/0233338', 'UP/2009/0020405', 'DL/2020/0261735', 'UP/2020/0253047', 'PB/2017/0118240', 'BR/2009/0018544', 'UP/2017/0157198', 'MP/2019/0229109', 'UP/2019/0229562', 'DL/2020/0263742', 'UP/2018/0187051', 'DL/2016/0096857', 'UP/2018/0204233', 'UP/2018/0213666', 'UP/2018/0215611', 'UP/2019/0239156', 'HR/2021/0276574', 'RJ/2020/0257162', 'UP/2019/0242477', 'KA/2017/0164809', 'TS/2018/0219805', 'UP/2017/0169518', 'UP/2019/0243879', 'UP/2017/0114749', 'UP/2020/0260385', 'UP/2019/0247544', 'UP/2019/0228371', 'UP/2019/0246770', 'UP/2021/0276514', 'UP/2013/0067949', 'UP/2015/0091139', 'TN/2018/0187455', 'UP/2019/0237908', 'DL/2018/0205995', 'UP/2018/0192587', 'UP/2017/0173451', 'UP/2017/0160425', 'UP/2019/0228431', 'MN/2019/0235553', 'UP/2021/0273725', 'DL/2019/0227729', 'UP/2017/0116951', 'MH/2019/0240286', 'UP/2013/0061160', 'DL/2009/0012108', 'UP/2020/0250209', 'UP/2018/0194399', 'DL/2019/0228450', 'UP/2020/0271434']"
UTTAR PRADESH,Bareilly,"['DL/2019/0245910', 'UP/2017/0151219', 'UP/2020/0262831', 'UP/2011/0045804', 'UP/2018/0207219', 'UP/2017/0161472', 'UP/2019/0246429', 'UP/2009/0023100', 'UP/2020/0263435', 'MH/2019/0237651', 'UP/2017/0154089', 'MH/2019/0243157', 'UA/2016/0110715', 'MP/2010/0030527', 'UP/2020/0268382', 'UP/2017/0178529', 'UP/2019/0227012', 'UP/2017/0151142', 'UP/2009/0014140', 'DL/2019/0230219', 'UP/2019/0241112', 'UP/2016/0103535', 'UP/2018/0204920', 'KA/2017/0171186', 'UP/2017/0161586', 'KL/2018/0214983', 'UP/2018/0185827', 'UP/2012/0052849', 'UP/2016/0099618', 'UP/2017/0116127', 'UP/2019/0241121', 'UP/2018/0203446', 'UP/2019/0238264', 'UP/2017/0168680', 'UP/2020/0263930', 'UP/2017/0116268', 'DL/2015/0091689', 'UP/2019/0234767', 'UP/2020/0262597', 'JH/2020/0271625', 'TS/2019/0246081', 'UP/2013/0058860', 'UP/2020/0271126', 'UP/2016/0112998', 'UP/2015/0092729', 'UP/2019/0229233', 'UP/2017/0159703', 'MH/2018/0222410', 'DL/2016/0110668', 'UP/2019/0239587', 'UP/2020/0264961', 'UP/2010/0024806', 'UP/2021/0276108', 'UP/2019/0229471', 'UP/2017/0156785', 'WB/2017/0119133', 'UP/2016/0113846', 'AP/2017/0119729', 'DL/2018/0185214', 'UP/2015/0093799', 'UP/2017/0154047', 'TR/2014/0073356', 'UP/2020/0265070', 'UP/2019/0232351', 'RJ/2016/0112863', 'WB/2018/0193832', 'UP/2020/0255946', 'UP/2018/0213453', 'UP/2018/0212583', 'UA/2018/0193250', 'UP/2013/0066483', 'UP/2017/0116736', 'UP/2018/0188624', 'UP/2018/0196883', 'MH/2017/0155744', 'UP/2016/0098150', 'UP/2017/0174697', 'UP/2018/0219546', 'UP/2019/0233970', 'MH/2018/0197961', 'UP/2018/0195098', 'RJ/2009/0002796', 'UP/2020/0256313', 'UP/2017/0152718', 'UP/2018/0206594', 'UP/2017/0177034', 'UP/2019/0239672', 'UP/2017/0159207', 'UP/2017/0165752', 'UP/2016/0106111', 'BR/2016/0099093', 'WB/2018/0210920', 'DL/2017/0165425', 'UP/2018/0184586', 'BR/2019/0237566', 'UP/2018/0214067', 'UP/2017/0116976', 'UP/2011/0039564', 'UP/2017/0173393', 'UP/2015/0092386', 'AP/2018/0222294', 'UP/2019/0229464', 'DL/2018/0184868', 'UP/2020/0268941', 'UP/2020/0262826', 'DL/2016/0103631', 'UP/2017/0178251', 'DL/2017/0156232', 'WB/2020/0251417', 'UP/2019/0222693', 'UA/2015/0086453', 'UP/2016/0103783', 'KL/2016/0108560', 'TN/2016/0111485', 'UP/2015/0091539', 'UP/2018/0192315', 'UP/2020/0251956', 'MP/2018/0201429', 'UP/2016/0097342', 'UP/2017/0169291', 'UP/2019/0235665', 'UP/2018/0191565', 'UP/2017/0176956', 'DL/2018/0198578', 'UP/2013/0061078', 'DL/2019/0233338', 'UP/2009/0020405', 'UP/2017/0166358', 'WB/2010/0038111', 'UP/2020/0253047', 'PB/2017/0118240', 'BR/2009/0018544', 'UP/2019/0224432', 'UP/2018/0196552', 'UP/2018/0187051', 'UP/2016/0104193', 'DL/2016/0096857', 'UP/2018/0204233', 'UP/2018/0213666', 'UP/2016/0109412', 'UP/2018/0183688', 'RJ/2018/0185893', 'UP/2019/0242477', 'KA/2017/0164809', 'TS/2018/0219805', 'UP/2017/0152467', 'UP/2017/0114749', 'UP/2017/0176365', 'UP/2020/0260385', 'UP/2019/0247544', 'UP/2019/0246770', 'UP/2021/0276514', 'UP/2009/0016347', 'UP/2015/0091139', 'TN/2018/0187455', 'UP/2019/0237908', 'DL/2018/0205995', 'UP/2018/0192587', 'UP/2017/0173451', 'UP/2020/0257282', 'UP/2019/0228431', 'MN/2019/0235553', 'UP/2021/0273725', 'UP/2016/0101294', 'UP/2017/0116951', 'MH/2019/0240286', 'UP/2018/0218803', 'UP/2020/0250209', 'UP/2018/0194399', 'DL/2019/0228450']"
